zillow_id,price,date,event_description,event_price,change,other_change,other_other_change,Unnamed: 8,Unnamed: 9
32329547,1725000.0,11/9/2020,Listed for sale,"$1,725,000 (+430.8%)",(+430.8%),$332/sqft,,,
32329547,1725000.0,5/9/2012,Sold,"$325,000 (-9.5%)",(-9.5%),$63/sqft,,,
32329547,1725000.0,3/21/2012,Listing removed,"$359,000",$69/sqft,,,,
32329547,1725000.0,2/19/2012,Price change,"$359,000 (-7.7%)",(-7.7%),$69/sqft,,,
32329547,1725000.0,9/4/2011,Price change,"$389,000 (-2.5%)",(-2.5%),$75/sqft,,,
32329547,1725000.0,7/9/2011,Listed for sale,"$399,000",$77/sqft,,,,
32323413,980000.0,3/31/2021,Listed for sale,"$980,000 (+10.3%)",(+10.3%),$345/sqft,,,
32323413,980000.0,7/11/2020,Listing removed,"$888,888",$313/sqft,,,,
32323413,980000.0,3/6/2020,Listed for sale,"$888,888 (+102.5%)",(+102.5%),$313/sqft,,,
32323413,980000.0,4/26/2018,Listing removed,"$1,700",,,,,
32323413,980000.0,5/31/2007,Sold,"$439,000",$155/sqft,,,,
112501888,14000.0,1/28/2019,Sold,"$14,000 (+7.7%)",(+7.7%),,,,
112501888,14000.0,2/20/2018,Sold,"$13,000",,,,,
245479645,300000.0,3/3/2020,Sold,"$300,000 (+0.3%)",(+0.3%),$400/sqft,,,
245479645,300000.0,1/3/2020,Pending sale,"$299,000",$399/sqft,,,,
245479645,300000.0,11/11/2019,Price change,"$299,000 (-3.2%)",(-3.2%),$399/sqft,,,
245479645,300000.0,10/4/2019,Listed for sale,"$309,000 (-3.1%)",(-3.1%),$412/sqft,,,
245479645,300000.0,5/31/2019,Pending sale,"$319,000",$425/sqft,,,,
245479645,300000.0,3/15/2019,Listed for sale,"$319,000",$425/sqft,,,,
2072028308,6925000.0,4/5/2021,Listed for sale,"$6,925,000","$2,842/sqft",,,,
